E,DOS
-4.851854999966746,640203191995.6857
-4.847744999966775,634136831995.7266
-4.8436349999668025,630497015995.7511
-4.83952499996683,626857199995.7755
-4.835414999966859,622408535995.8055
-4.831304999966887,620386415995.8192
-4.827194999966915,615128903995.8546
-4.823084999966944,613106783995.8683
-4.818974999966972,609062543995.8955
-4.814864999967,605422727995.92
-4.810754999967028,602591759995.9391
-4.806644999967056,599760791995.9581
-4.802534999967085,597738671995.9718
-4.7984249999671125,593290007996.0018
-4.79431499996714,591267887996.0154
-4.790204999967169,587628071996.0399
-4.786094999967197,586414799996.0481
-4.781984999967225,581966135996.0781
-4.777874999967253,580752863996.0863
-4.773764999967281,577921895996.1053
-4.76965499996731,575899775996.119
-4.765544999967338,573068807996.1381
-4.761434999967366,571046687996.1517
-4.757324999967395,569024567996.1653
-4.7532149999674225,566193599996.1844
-4.74910499996745,563362631996.2035
-4.744994999967479,562149359996.2117
-4.740884999967507,560127239996.2252
-4.736774999967535,558913967996.2334
-4.732664999967563,556082999996.2526
-4.728554999967591,554060879996.2661
-4.72444499996762,552847607996.2743
-4.720334999967648,550016639996.2935
-4.716224999967675,549612215996.29614
-4.712114999967704,545972399996.3207
-4.7080049999677325,545567975996.32336
-4.70389499996776,543545855996.33704
-4.699784999967789,540714887996.3561
-4.695674999967817,541119311996.3534
-4.691564999967845,538288343996.37244
-4.687454999967873,537075071996.3806
-4.683344999967901,534244103996.3997
-4.67923499996793,534648527996.397
-4.675124999967958,531817559996.4161
-4.671014999967985,531413135996.41876
-4.666904999968014,528582167996.43787
-4.6627949999680425,528177743996.44055
-4.65868499996807,526964471996.4487
-4.654574999968098,524133503996.46783
-4.6504649999681265,524537927996.4651
-4.646354999968155,522515807996.47876
-4.642244999968183,519684839996.4978
-4.63813499996821,520898111996.4896
-4.634024999968239,517662719996.5114
-4.629914999968268,517258295996.51416
-4.625804999968295,516045023996.52234
-4.621694999968324,514022903996.53595
-4.6175849999683525,513618479996.5387
-4.61347499996838,512000783996.5496
-4.609364999968408,511596359996.5523
-4.6052549999684365,510383087996.5605
-4.601144999968465,507552119996.5796
-4.597034999968493,508765391996.5714
-4.59292499996852,506338847996.58777
-4.588814999968549,505125575996.59595
-4.584704999968578,504721151996.59863
-4.580594999968605,503103455996.60956
-4.576484999968633,501890183996.61774
-4.572374999968662,502294607996.615
-4.56826499996869,499868063996.63135
-4.564154999968718,499059215996.63684
-4.5600449999687465,497845943996.64496
-4.555934999968775,496632671996.65314
-4.551824999968803,496632671996.65314
-4.54771499996883,494610551996.6668
-4.543604999968859,495014975996.66406
-4.539494999968888,493397279996.675
-4.535384999968915,493397279996.675
-4.531274999968943,490161887996.6968
-4.527164999968972,490566311996.69403
-4.523054999969,490161887996.6968
-4.518944999969028,488544191996.7077
-4.514834999969056,489353039996.7022
-4.510724999969084,487735343996.71313
-4.506614999969113,485308799996.7295
-4.50250499996914,485308799996.7295
-4.498394999969169,484095527996.7377
-4.494284999969198,484499951996.7349
-4.490174999969225,482882255996.74585
-4.486064999969253,482882255996.74585
-4.481954999969282,480455711996.7622
-4.47784499996931,480455711996.7622
-4.473734999969338,479646863996.76764
-4.469624999969366,479646863996.76764
-4.465514999969394,478029167996.77856
-4.461404999969423,477220319996.784
-4.4572949999694504,476411471996.7894
-4.453184999969478,477220319996.784
-4.449074999969507,474389351996.80304
-4.444964999969535,475602623996.79486
-4.440854999969563,473176079996.8112
-4.436744999969592,473176079996.8112
-4.43263499996962,471558383996.82214
-4.428524999969648,473176079996.8112
-4.424414999969676,470345111996.8303
-4.420304999969704,470749535996.8276
-4.416194999969733,469131839996.8385
-4.4120849999697604,469940687996.83307
-4.407974999969788,467109719996.8521
-4.403864999969817,468322991996.84393
-4.399754999969845,467514143996.84937
-4.395644999969873,467109719996.8521
-4.391534999969901,465087599996.8657
-4.387424999969929,465087599996.8657
-4.383314999969958,465492023996.86304
-4.379204999969986,462661055996.8821
-4.375094999970013,463874327996.8739
-4.370984999970042,462661055996.8821
-4.3668749999700704,462256631996.8848
-4.362764999970098,461852207996.8876
-4.358654999970127,461447783996.89026
-4.354544999970155,460234511996.89844
-4.350434999970183,459021239996.9066
-4.346324999970211,459425663996.90393
-4.342214999970239,459021239996.9066
-4.338104999970268,458212391996.9121
-4.333994999970296,456999119996.9202
-4.329884999970323,457403543996.91754
-4.325774999970352,456594695996.923
-4.3216649999703804,455785847996.9284
-4.317554999970408,455785847996.9284
-4.313444999970436,455381423996.93115
-4.309334999970464,454168151996.93933
-4.305224999970493,454168151996.93933
-4.301114999970521,452550455996.95026
-4.297004999970549,453359303996.94476
-4.292894999970578,451741607996.9557
-4.288784999970606,452550455996.95026
-4.284674999970633,450932759996.9611
-4.280564999970662,450123911996.9666
-4.2764549999706905,451741607996.9557
-4.272344999970718,449315063996.97205
-4.268234999970746,449315063996.97205
-4.264124999970774,448910639996.9748
-4.260014999970803,449315063996.97205
-4.255904999970831,447697367996.983
-4.251794999970858,447697367996.983
-4.247684999970887,446484095996.9911
-4.243574999970916,446888519996.9884
-4.239464999970943,446888519996.9884
-4.235354999970972,445675247996.9966
-4.2312449999710005,446079671996.99384
-4.227134999971028,443248703997.01294
-4.223024999971056,445270823996.99927
-4.218914999971084,444057551997.00745
-4.214804999971112,442844279997.0156
-4.210694999971141,444057551997.00745
-4.206584999971168,443248703997.01294
-4.202474999971197,442035431997.0211
-4.198364999971226,441631007997.0238
-4.194254999971253,441631007997.0238
-4.190144999971282,440822159997.0293
-4.18603499997131,441226583997.02655
-4.181924999971338,440013311997.0347
-4.177814999971366,440013311997.0347
-4.173704999971394,439204463997.04016
-4.169594999971422,440822159997.0293
-4.165484999971451,438395615997.04565
-4.161374999971478,437586767997.0511
-4.157264999971507,437586767997.0511
-4.153154999971535,439608887997.0375
-4.149044999971563,435969071997.06195
-4.144934999971591,436777919997.0565
-4.14082499997162,435969071997.06195
-4.136714999971648,437182343997.05383
-4.132604999971676,435160223997.06744
-4.128494999971704,435969071997.06195
-4.124384999971732,435564647997.0647
-4.120274999971761,434351375997.0729
-4.116164999971788,434755799997.0701
-4.112054999971817,433946951997.0756
-4.107944999971845,433542527997.0783
-4.103834999971873,433138103997.08105
-4.099724999971901,433138103997.08105
-4.09561499997193,433946951997.0756
-4.091504999971957,431924831997.08923
-4.087394999971986,431520407997.092
-4.0832849999720136,432329255997.0865
-4.079174999972042,431520407997.092
-4.075064999972071,430711559997.0974
-4.070954999972098,431520407997.092
-4.066844999972127,429902711997.10284
-4.062734999972155,430307135997.10016
-4.058624999972183,429902711997.10284
-4.054514999972211,429902711997.10284
-4.05040499997224,429902711997.10284
-4.046294999972267,429498287997.1056
-4.042184999972296,427476167997.1192
-4.0380749999723236,428689439997.111
-4.033964999972352,427476167997.1192
-4.02985499997238,428689439997.111
-4.025744999972408,427071743997.12195
-4.021634999972436,427476167997.1192
-4.017524999972465,426262895997.1274
-4.013414999972492,427880591997.1165
-4.009304999972521,426262895997.1274
-4.00519499997255,426262895997.1274
-4.001084999972577,426262895997.1274
-3.996974999972606,425454047997.1328
-3.9928649999726336,424645199997.1383
-3.988754999972662,425454047997.1328
-3.98464499997269,424645199997.1383
-3.9805349999727184,424240775997.141
-3.976424999972746,424645199997.1383
-3.9723149999727747,423431927997.1465
-3.9682049999728024,424645199997.1383
-3.964094999972831,422623079997.1519
-3.9599849999728587,424645199997.1383
-3.9558749999728873,421814231997.15735
-3.951764999972915,424240775997.141
-3.9476549999729436,421409807997.1601
-3.9435449999729713,421814231997.15735
-3.939434999973,423431927997.1465
-3.9353249999730284,421814231997.15735
-3.931214999973056,421814231997.15735
-3.9271049999730847,421409807997.1601
-3.9229949999731124,421814231997.15735
-3.918884999973141,420196535997.1683
-3.9147749999731687,420196535997.1683
-3.9106649999731973,422218655997.15466
-3.906554999973225,419387687997.1737
-3.9024449999732536,419792111997.171
-3.8983349999732813,420600959997.1655
-3.89422499997331,418578839997.1792
-3.8901149999733375,419792111997.171
-3.886004999973366,420600959997.1655
-3.881894999973394,418174415997.1819
-3.8777849999734224,418983263997.17645
-3.873674999973451,418983263997.17645
-3.8695649999734787,417365567997.1874
-3.8654549999735073,419387687997.1737
-3.861344999973535,418174415997.1819
-3.8572349999735636,417365567997.1874
-3.8531249999735913,417769991997.18463
-3.84901499997362,418174415997.1819
-3.8449049999736475,416961143997.19006
-3.840794999973676,417769991997.18463
-3.836684999973704,416152295997.1955
-3.8325749999737324,416961143997.19006
-3.82846499997376,417769991997.18463
-3.8243549999737887,415343447997.201
-3.8202449999738164,416152295997.1955
-3.816134999973845,416152295997.1955
-3.8120249999738736,416556719997.1928
-3.8079149999739013,415343447997.201
-3.80380499997393,416556719997.1928
-3.7996949999739575,415343447997.201
-3.795584999973986,414939023997.2037
-3.791474999974014,415747871997.19824
-3.7873649999740424,414130175997.20917
-3.78325499997407,415747871997.19824
-3.7791449999740987,414130175997.20917
-3.7750349999741264,415747871997.19824
-3.770924999974155,413321327997.2146
-3.7668149999741827,414130175997.20917
-3.7627049999742113,414534599997.2064
-3.758594999974239,414534599997.2064
-3.7544849999742675,412512479997.22003
-3.7503749999742952,415343447997.201
-3.746264999974324,412916903997.21735
-3.7421549999743524,413725751997.21185
-3.73804499997438,412916903997.21735
-3.7339349999744087,413725751997.21185
-3.7298249999744364,412916903997.21735
-3.725714999974465,413321327997.2146
-3.7216049999744927,412108055997.2228
-3.7174949999745213,413321327997.2146
-3.713384999974549,412512479997.22003
-3.7092749999745775,412916903997.21735
-3.7051649999746052,410894783997.23096
-3.701054999974634,412512479997.22003
-3.6969449999746615,412916903997.21735
-3.69283499997469,412512479997.22003
-3.688724999974718,411703631997.2255
-3.6846149999747464,412108055997.2228
-3.680504999974774,411299207997.2282
-3.6763949999748027,411703631997.2255
-3.6722849999748313,411299207997.2282
-3.668174999974859,411299207997.2282
-3.6640649999748875,411299207997.2282
-3.6599549999749152,412512479997.22003
-3.655844999974944,410490359997.2337
-3.6517349999749715,411299207997.2282
-3.647624999975,410894783997.23096
-3.643514999975028,410894783997.23096
-3.6394049999750564,410894783997.23096
-3.635294999975084,411703631997.2255
-3.6311849999751127,409277087997.2419
-3.6270749999751404,410894783997.23096
-3.622964999975169,410085935997.2364
-3.6188549999751967,411299207997.2282
-3.6147449999752252,409681511997.23914
-3.610634999975254,411703631997.2255
-3.6065249999752815,409681511997.23914
-3.60241499997531,409681511997.23914
-3.598304999975338,410894783997.23096
-3.5941949999753664,410490359997.2337
-3.590084999975394,409277087997.2419
-3.5859749999754227,409681511997.23914
-3.5818649999754504,410894783997.23096
-3.577754999975479,410085935997.2364
-3.5736449999755067,409277087997.2419
-3.5695349999755352,410085935997.2364
-3.565424999975563,410490359997.2337
-3.5613149999755915,410085935997.2364
-3.5572049999756192,409681511997.23914
-3.553094999975648,409681511997.23914
-3.5489849999756764,409681511997.23914
-3.544874999975704,410490359997.2337
-3.5407649999757327,408468239997.2473
-3.5366549999757604,409681511997.23914
-3.532544999975789,410894783997.23096
-3.5284349999758167,409277087997.2419
-3.5243249999758453,409277087997.2419
-3.520214999975873,4290938639971.083
-3.5161049999759015,3670552223975.264
-3.5119949999759292,2592762263982.5273
-3.507884999975958,2174587847985.3452
-3.5037749999759855,1930315751986.9915
-3.499664999976014,1766928455988.0925
-3.495554999976042,1648836647988.8884
-3.4914449999760704,1555414703989.518
-3.487334999976098,1481405111990.0168
-3.4832249999761267,1420337087990.4282
-3.4791149999761553,1369379663990.7717
-3.475004999976183,1324084175991.077
-3.4708949999762115,1286472743991.3303
-3.4667849999762392,1252905551991.5566
-3.462674999976268,1220956055991.772
-3.4585649999762955,1195881767991.941
-3.454454999976324,1170807479992.1099
-3.450344999976352,1148564159992.2598
-3.4462349999763804,1127938535992.3987
-3.442124999976408,1108930607992.5269
-3.4380149999764367,1092753647992.6359
-3.4339049999764644,1075767839992.7504
-3.429794999976493,1063230695992.8348
-3.4256849999765207,1047862583992.9384
-3.4215749999765492,1034516591993.0283
-3.417464999976577,1024001567993.0992
-3.4133549999766055,1011464423993.1837
-3.409244999976634,1000949399993.2545
-3.405134999976662,990838799993.3226
-3.4010249999766904,980323775993.3936
-3.396914999976718,973448567993.4398
-3.3928049999767467,964146815993.5026
-3.3886949999767744,954036215993.5707
-3.384584999976803,949183127993.6034
-3.3804749999768307,940285799993.6633
-3.3763649999768592,932601743993.7151
-3.372254999976887,927344231993.7506
-3.3681449999769155,918851327993.8079
-3.364034999976943,914402663993.8378
-3.359924999976972,907527455993.8842
-3.3558149999769995,902269943993.9196
-3.351704999977028,895799159993.9631
-3.3475949999770567,892563767993.985
-3.3434849999770844,885688559994.0312
-3.339374999977113,880835471994.064
-3.3352649999771407,876791231994.0913
-3.3311549999771692,872746991994.1185
-3.327044999977197,867489479994.1539
-3.3229349999772255,864254087994.1758
-3.318824999977253,858592151994.2139
-3.314714999977282,854952335994.2384
-3.3106049999773095,853334639994.2494
-3.306494999977338,847672703994.2875
-3.302384999977366,844841735994.3065
-3.2982749999773944,840797495994.3339
-3.294164999977422,837562103994.3556
-3.2900549999774507,834326711994.3774
-3.2859449999774792,831495743994.3965
-3.281834999977507,828260351994.4183
-3.2777249999775355,825429383994.4374
-3.2736149999775632,822193991994.4592
-3.269504999977592,818958599994.481
-3.2653949999776195,817340903994.492
-3.261284999977648,813701087994.5165
-3.257174999977676,812083391994.5273
-3.2530649999777044,809252423994.5464
-3.248954999977732,807634727994.5573
-3.2448449999777607,804399335994.5791
-3.2407349999777884,801568367994.5981
-3.236624999977817,800759519994.6036
-3.2325149999778446,797928551994.6227
-3.2284049999778732,794693159994.6445
-3.224294999977901,793884311994.65
-3.2201849999779295,793479887994.6527
-3.216074999977958,788626799994.6854
-3.211964999977986,787817951994.6908
-3.2078549999780144,786604679994.699
-3.203744999978042,783773711994.7181
-3.1996349999780707,783369287994.7208
-3.1955249999780984,780942743994.7372
-3.191414999978127,779729471994.7454
-3.1873049999781546,777302927994.7617
-3.1831949999781832,776898503994.7644
-3.179084999978211,774876383994.7781
-3.1749749999782395,772854263994.7917
-3.170864999978267,772045415994.7971
-3.166754999978296,771640991994.7999
-3.1626449999783235,769214447994.8162
-3.158534999978352,766787903994.8325
-3.1544249999783798,767596751994.8271
-3.1503149999784084,765574631994.8407
-3.146204999978437,763552511994.8544
-3.1420949999784646,763956935994.8517
-3.1379849999784932,762743663994.8599
-3.133874999978521,759912695994.8789
-3.1297649999785495,759912695994.8789
-3.125654999978577,759912695994.8789
-3.121544999978606,757081727994.898
-3.1174349999786335,757890575994.8926
-3.113324999978662,755868455994.9061
-3.1092149999786898,755868455994.9061
-3.1051049999787184,753846335994.9198
-3.100994999978746,754250759994.9171
-3.0968849999787746,752228639994.9307
-3.0927749999788023,753846335994.9198
-3.088664999978831,750206519994.9443
-3.0845549999788595,751015367994.9388
-3.080444999978887,748993247994.9525
-3.076334999978916,749397671994.9497
-3.0722249999789435,749802095994.947
-3.068114999978972,748588823994.9552
-3.0640049999789998,747779975994.9607
-3.0598949999790284,747375551994.9634
-3.055784999979056,746162279994.9716
-3.0516749999790846,745757855994.9742
-3.0475649999791123,746566703994.9689
-3.043454999979141,745757855994.9742
-3.0393449999791686,744140159994.9852
-3.035234999979197,744544583994.9824
-3.031124999979225,744949007994.9797
-3.0270149999792535,744140159994.9852
-3.022904999979282,743331311994.9906
-3.01879499997931,744544583994.9824
-3.0146849999793384,743331311994.9906
-3.010574999979366,743735735994.9879
-3.0064649999793946,743331311994.9906
-3.0023549999794223,742118039994.9988
-2.998244999979451,743735735994.9879
-2.9941349999794786,742926887994.9934
-2.990024999979507,742926887994.9934
-2.985914999979535,743331311994.9906
-2.9818049999795635,742926887994.9934
-2.977694999979591,742926887994.9934
-2.97358499997962,742926887994.9934
-2.9694749999796475,743735735994.9879
-2.965364999979676,742926887994.9934
-2.9612549999797038,744140159994.9852
-2.9571449999797323,742926887994.9934
-2.953034999979761,745353431994.977
-2.9489249999797886,744544583994.9824
-2.944814999979817,745757855994.9742
-2.940704999979845,744949007994.9797
-2.9365949999798735,746162279994.9716
-2.932484999979901,745353431994.977
-2.92837499997993,746971127994.9661
-2.9242649999799575,747779975994.9607
-2.920154999979986,747779975994.9607
-2.9160449999800138,749397671994.9497
-2.9119349999800423,748588823994.9552
-2.90782499998007,750610943994.9417
-2.9037149999800986,751824215994.9335
-2.8996049999801263,751419791994.9362
-2.895494999980155,751824215994.9335
-2.8913849999801826,754250759994.9171
-2.887274999980211,755059607994.9116
-2.88316499998024,755868455994.9061
-2.8790549999802675,757486151994.8953
-2.874944999980296,757890575994.8926
-2.8708349999803238,760317119994.8762
-2.8667249999803524,760721543994.8734
-2.86261499998038,763956935994.8517
-2.8585049999804086,764361359994.8489
-2.8543949999804363,765170207994.8435
-2.850284999980465,769618871994.8135
-2.8461749999804926,770023295994.8108
-2.842064999980521,773258687994.789
-2.837954999980549,772449839994.7944
-2.8338449999805775,776494079994.7672
-2.829734999980605,779729471994.7454
-2.8256249999806338,781751591994.7317
-2.8215149999806624,785391407994.7072
-2.81740499998069,788222375994.6881
-2.8132949999807186,791457767994.6664
-2.8091849999807463,794693159994.6445
-2.805074999980775,799141823994.6145
-2.8009649999808026,804399335994.5791
-2.796854999980831,809252423994.5464
-2.792744999980859,814509935994.511
-2.7886349999808875,820980719994.4674
-2.784524999980915,827451503994.4237
-2.7804149999809438,835944407994.3666
-2.7763049999809715,844032887994.312
-2.772194999981,856570031994.2275
-2.7680849999810277,868702751994.1458
-2.7639749999810563,886092983994.0286
-2.759864999981085,907931879993.8813
-2.7557549999811126,933410591993.7097
-2.751644999981141,979514927993.399
-2.747534999981169,1052715671992.9056
-2.7434249999811975,1257354215991.5266
-2.739314999981225,1257758639991.524
-2.7352049999812538,685094255995.383
-2.7310949999812815,682667711995.3994
-2.72698499998131,685903103995.3777
-2.7228749999813378,687520799995.3667
-2.7187649999813663,685903103995.3777
-2.714654999981394,689947343995.3505
-2.7105449999814226,689947343995.3505
-2.7064349999814503,691565039995.3395
-2.702324999981479,693182735995.3286
-2.6982149999815066,693991583995.3231
-2.694104999981535,694800431995.3177
-2.6899949999815638,698844671995.2904
-2.6858849999815915,698035823995.2959
-2.68177499998162,701271215995.274
-2.6776649999816478,702888911995.2632
-2.6735549999816763,704506607995.2523
-2.669444999981704,706933151995.236
-2.6653349999817326,708550847995.225
-2.6612249999817603,710168543995.2141
-2.657114999981789,712595087995.1978
-2.6530049999818166,715021631995.1814
-2.648894999981845,718257023995.1597
-2.644784999981873,719874719995.1487
-2.6406749999819015,724727807995.116
-2.636564999981929,724727807995.116
-2.6324549999819578,732007439995.067
-2.6283449999819855,732007439995.067
-2.624234999982014,737669375995.0288
-2.6201249999820426,739287071995.018
-2.6160149999820703,744140159994.9852
-2.611904999982099,748184399994.9579
-2.6077949999821266,753037487994.9253
-2.603684999982155,757890575994.8926
-2.599574999982183,761934815994.8652
-2.5954649999822115,770023295994.8108
-2.591354999982239,775685231994.7726
-2.5872449999822678,782156015994.729
-2.5831349999822955,787817951994.6908
-2.579024999982324,797524127994.6255
-2.5749149999823517,807230303994.56
-2.5708049999823803,816936479994.4946
-2.566694999982408,827451503994.4237
-2.5625849999824366,839584223994.342
-2.558474999982465,854952335994.2384
-2.554364999982493,872746991994.1185
-2.5502549999825215,892968191993.9822
-2.546144999982549,917233631993.8187
-2.5420349999825778,948778703993.6061
-2.5379249999826055,986794559993.35
-2.533814999982634,1043413919992.9684
-2.5297049999826617,1125107567992.4177
-2.5255949999826903,1269082511991.4475
-2.521484999982718,1661373791988.804
-2.5173749999827466,1685639231988.6404
-2.5132649999827743,543545855996.33704
-2.509154999982803,541928159996.3479
-2.5050449999828306,544354703996.33154
-2.500934999982859,543545855996.33704
-2.4968249999828878,544354703996.33154
-2.4927149999829155,544354703996.33154
-2.488604999982944,544354703996.33154
-2.4844949999829717,545972399996.3207
-2.4803849999830003,545972399996.3207
-2.476274999983028,546781247996.3152
-2.4721649999830566,545972399996.3207
-2.4680549999830843,547590095996.30975
-2.463944999983113,548398943996.3043
-2.4598349999831406,548398943996.3043
-2.455724999983169,547590095996.30975
-2.451614999983197,550016639996.2935
-2.4475049999832255,549207791996.2988
-2.443394999983253,550825487996.288
-2.4392849999832817,550825487996.288
-2.4351749999833094,552443183996.2771
-2.431064999983338,550825487996.288
-2.4269549999833666,553252031996.2716
-2.4228449999833943,554060879996.2661
-2.418734999983423,552443183996.2771
-2.4146249999834506,556487423996.2498
-2.410514999983479,554869727996.2607
-2.406404999983507,556487423996.2498
-2.4022949999835355,556487423996.2498
-2.398184999983563,557296271996.2444
-2.3940749999835917,558913967996.2334
-2.3899649999836194,558913967996.2334
-2.385854999983648,559722815996.228
-2.3817449999836757,561340511996.217
-2.3776349999837043,561340511996.217
-2.373524999983732,562149359996.2117
-2.3694149999837606,563767055996.2007
-2.3653049999837883,564575903996.1953
-2.361194999983817,564575903996.1953
-2.3570849999838455,566193599996.1844
-2.352974999983873,567002447996.179
-2.3488649999839017,568620143996.1681
-2.3447549999839294,568620143996.1681
-2.340644999983958,570237839996.1571
-2.3365349999839857,571855535996.1462
-2.3324249999840143,572664383996.1407
-2.328314999984042,572664383996.1407
-2.3242049999840706,575090927996.1244
-2.3200949999840983,575090927996.1244
-2.315984999984127,577517471996.108
-2.3118749999841546,577517471996.108
-2.307764999984183,579944015996.0917
-2.303654999984211,580752863996.0863
-2.2995449999842394,582370559996.0753
-2.295434999984268,583179407996.07
-2.2913249999842957,584797103996.059
-2.2872149999843243,586414799996.0481
-2.283104999984352,588032495996.0372
-2.2789949999843806,588032495996.0372
-2.2748849999844083,592076735996.01
-2.270774999984437,591267887996.0154
-2.2666649999844646,594503279995.9937
-2.262554999984493,595312127995.9882
-2.258444999984521,598547519995.9663
-2.2543349999845494,598547519995.9663
-2.250224999984577,600974063995.95
-2.2461149999846057,602591759995.9391
-2.2420049999846334,605018303995.9227
-2.237894999984662,607444847995.9064
-2.2337849999846906,607444847995.9064
-2.2296749999847183,610680239995.8846
-2.225564999984747,612297935995.8737
-2.2214549999847746,615533327995.8519
-2.217344999984803,617151023995.841
-2.213234999984831,618768719995.8301
-2.2091249999848594,621195263995.8137
-2.205014999984887,624430655995.7919
-2.2009049999849157,627666047995.7701
-2.1967949999849434,628474895995.7646
-2.192684999984972,631710287995.7429
-2.1885749999849997,634136831995.7266
-2.1844649999850283,638181071995.6992
-2.180354999985056,640607615995.6829
-2.1762449999850846,642225311995.672
-2.1721349999851123,647078399995.6393
-2.168024999985141,648696095995.6284
-2.1639149999851695,652740335995.6012
-2.159804999985197,656784575995.5739
-2.1556949999852257,659211119995.5575
-2.1515849999852534,663255359995.5303
-2.147474999985282,667299599995.503
-2.1433649999853097,671343839995.4758
-2.1392549999853383,673770383995.4595
-2.135144999985366,680241167995.4158
-2.1310349999853946,683476559995.394
-2.1269249999854223,687520799995.3667
-2.122814999985451,692373887995.3341
-2.1187049999854786,697226975995.3014
-2.114594999985507,702888911995.2632
-2.110484999985535,708550847995.225
-2.1063749999855634,712595087995.1978
-2.102264999985591,719874719995.1487
-2.0981549999856197,725536655995.1106
-2.0940449999856483,730389743995.0779
-2.089934999985676,738478223995.0233
-2.0858249999857046,745757855994.9742
-2.0817149999857323,751419791994.9362
-2.077604999985761,759508271994.8816
-2.0734949999857886,767596751994.8271
-2.069384999985817,776494079994.7672
-2.065274999985845,785391407994.7072
-2.0611649999858734,795097583994.6418
-2.057054999985901,804803759994.5764
-2.0529449999859297,815318783994.5055
-2.0488349999859574,829069199994.4128
-2.044724999985986,838775375994.3474
-2.0406149999860137,852525791994.2548
-2.0365049999860423,867085055994.1566
-2.032394999986071,883262015994.0476
-2.0282849999860986,901056671993.9277
-2.024174999986127,917233631993.8187
-2.020064999986155,938263679993.677
-2.0159549999861834,960102575993.5298
-2.011844999986211,985176863993.3608
-2.0077349999862397,1012677695993.1755
-2.0036249999862674,1046649311992.9465
-1.999514999986296,1081429775992.7122
-1.9954049999863237,1123489871992.4287
-1.9912949999863523,1173638447992.0908
-1.98718499998638,1236728591991.6655
-1.9830749999864086,1311142607991.164
-1.9789649999864363,1413866303990.472
-1.9748549999864649,1552179311989.5398
-1.9707449999864934,1767332879988.0898
-1.9666349999865211,2170948031985.3699
-1.9625249999865497,3719083103974.937
-1.9584149999865774,1688874623988.6187
-1.954304999986606,376923167997.4599
-1.9501949999866337,384202799997.4108
-1.9460849999866623,387438191997.38904
-1.94197499998669,393908975997.3454
-1.9378649999867186,400379759997.3018
-1.9337549999867463,406850543997.25824
-1.9296449999867749,414130175997.20917
-1.9255349999868026,423836351997.14374
-1.9214249999868311,431115983997.09467
-1.9173149999868588,442439855997.0184
-1.9132049999868874,456190271996.9257
-1.9090949999869151,468322991996.84393
-1.9049849999869437,484499951996.7349
-1.9008749999869723,505529999996.5932
-1.896764999987,528986591996.4351
-1.8926549999870286,560531663996.2225
-1.8885449999870563,599356367995.9609
-1.8844349999870849,657593423995.5685
-1.8803249999871126,745757855994.9742
-1.8762149999871411,919660175993.8024
-1.8721049999871688,1965500639986.7544
-1.8679949999871974,173093471998.83353
-1.8638849999872251,172284623998.83896
-1.8597749999872537,172284623998.83896
-1.8556649999872814,172284623998.83896
-1.85155499998731,173093471998.83353
-1.8474449999873377,172284623998.83896
-1.8433349999873663,172284623998.83896
-1.839224999987394,173093471998.83353
-1.8351149999874226,172284623998.83896
-1.8310049999874511,172284623998.83896
-1.8268949999874788,172284623998.83896
-1.8227849999875074,173093471998.83353
-1.8186749999875351,172284623998.83896
-1.8145649999875637,172284623998.83896
-1.8104549999875914,173093471998.83353
-1.80634499998762,172284623998.83896
-1.8022349999876477,173093471998.83353
-1.7981249999876763,172284623998.83896
-1.794014999987704,173093471998.83353
-1.7899049999877326,172284623998.83896
-1.7857949999877603,173093471998.83353
-1.7816849999877888,173093471998.83353
-1.7775749999878165,172284623998.83896
-1.7734649999878451,173093471998.83353
-1.7693549999878737,172284623998.83896
-1.7652449999879014,173093471998.83353
-1.76113499998793,172284623998.83896
-1.7570249999879577,173902319998.82806
-1.7529149999879863,172284623998.83896
-1.748804999988014,172284623998.83896
-1.7446949999880426,173902319998.82806
-1.7405849999880703,172284623998.83896
-1.7364749999880988,173902319998.82806
-1.7323649999881265,173093471998.83353
-1.7282549999881551,172284623998.83896
-1.7241449999881828,173902319998.82806
-1.7200349999882114,173093471998.83353
-1.715924999988239,173093471998.83353
-1.7118149999882677,173902319998.82806
-1.7077049999882963,172284623998.83896
-1.703594999988324,173093471998.83353
-1.6994849999883526,173902319998.82806
-1.6953749999883803,173902319998.82806
-1.6912649999884088,173093471998.83353
-1.6871549999884365,173093471998.83353
-1.6830449999884651,173093471998.83353
-1.6789349999884928,173902319998.82806
-1.6748249999885214,173902319998.82806
-1.670714999988549,173902319998.82806
-1.6666049999885777,173093471998.83353
-1.6624949999886054,173902319998.82806
-1.658384999988634,173902319998.82806
-1.6542749999886617,173902319998.82806
-1.6501649999886903,173902319998.82806
-1.646054999988718,173093471998.83353
-1.6419449999887465,173902319998.82806
-1.6378349999887751,175520015998.81717
-1.6337249999888028,173902319998.82806
-1.6296149999888314,173902319998.82806
-1.6255049999888591,173902319998.82806
-1.6213949999888877,174711167998.8226
-1.6172849999889154,173902319998.82806
-1.613174999988944,174711167998.8226
-1.6090649999889717,173902319998.82806
-1.6049549999890003,174711167998.8226
-1.600844999989028,174711167998.8226
-1.5967349999890565,174711167998.8226
-1.5926249999890842,174711167998.8226
-1.5885149999891128,174711167998.8226
-1.5844049999891405,174711167998.8226
-1.5802949999891691,174711167998.8226
-1.5761849999891968,174711167998.8226
-1.5720749999892254,175520015998.81717
-1.567964999989254,174711167998.8226
-1.5638549999892817,175520015998.81717
-1.5597449999893103,174711167998.8226
-1.555634999989338,174711167998.8226
